country,temperature,precipitation,gdp_per_capita,water_access,sanitation_access,political_stability,ccri_score,cassava_production,cassava_area,cassava_yield,cassava_volatility,maize_production,maize_area,maize_yield,maize_volatility,rice_production,rice_area,rice_yield,rice_volatility,sorghum_production,sorghum_area,sorghum_yield,sorghum_volatility,wheat_production,wheat_area,wheat_yield,wheat_volatility,yams_production,yams_area,yams_yield,yams_volatility,gdp_per_capita_lag1,water_access_lag1,sanitation_access_lag1,political_stability_lag1,temperature_lag1,precipitation_lag1,cassava_production_lag1,cassava_area_lag1,cassava_yield_lag1,cassava_volatility_lag1,maize_production_lag1,maize_area_lag1,maize_yield_lag1,maize_volatility_lag1,rice_production_lag1,rice_area_lag1,rice_yield_lag1,rice_volatility_lag1,sorghum_production_lag1,sorghum_area_lag1,sorghum_yield_lag1,sorghum_volatility_lag1,wheat_production_lag1,wheat_area_lag1,wheat_yield_lag1,wheat_volatility_lag1,yams_production_lag1,yams_area_lag1,yams_yield_lag1,yams_volatility_lag1,gdp_per_capita_lag2,water_access_lag2,sanitation_access_lag2,political_stability_lag2,temperature_lag2,precipitation_lag2,cassava_production_lag2,cassava_area_lag2,cassava_yield_lag2,cassava_volatility_lag2,maize_production_lag2,maize_area_lag2,maize_yield_lag2,maize_volatility_lag2,rice_production_lag2,rice_area_lag2,rice_yield_lag2,rice_volatility_lag2,sorghum_production_lag2,sorghum_area_lag2,sorghum_yield_lag2,sorghum_volatility_lag2,wheat_production_lag2,wheat_area_lag2,wheat_yield_lag2,wheat_volatility_lag2,yams_production_lag2,yams_area_lag2,yams_yield_lag2,yams_volatility_lag2
Rwanda,0.3863560609279736,0.00926716264349025,0.07268642014901301,1.9684501165712842,0.11046630980055977,0.1141757727613829,0.031702905772856414,0.08373724325401555,0.00935903333025711,0.01621762157050916,0.053106648280917386,0.00742978195205924,0.024063125869473696,0.059426304200376846,0.03743861040741398,0.03524391905841616,0.020039588960743718,0.10414637539164392,0.01874508195654819,0.018551841013493702,0.04534306315541553,0.05304180787357115,0.019218843353321267,0.035038965571409404,0.019643007513655046,0.1161711663317468,0.08356563845791158,0.02544452694255044,0.006242887277048372,0.08161662814497582,0.019540657604066314,0.3773287283328092,0.11823669529703525,0.06270460216915387,0.030120405847838757,0.15260731920386889,0.006790582980931038,0.051888588245274,0.013307841493332525,0.021129113942975623,0.05608720518140159,0.04826966697243408,0.02395456609141762,0.05548017635141527,0.036535285178734084,0.02255114674316281,0.01065481171892104,0.022364884837543134,0.01652427962014404,0.02007331107246397,0.07974710294572845,0.02995514738633532,0.009696591821503979,0.07117989989340563,0.017786316886230835,0.2449490542731002,0.08272961628886101,0.0361783124936465,0.020602573767996596,0.025503433682195164,0.008245818427052763,5.535850902666948,0.12457758846784324,0.1618704331514232,0.04947271078081437,0.23599850551982174,0.00973129032117219,0.08603101438096203,0.006419598004737383,0.020789135251321252,0.0719005449135088,0.02862670182171539,0.038848615936028105,0.03681068559396289,0.22740002027444972,0.029435554296999605,0.026442713798894152,0.07525040482685356,0.013348679802548318,0.022120129499835568,0.03899347686693053,0.029526765245834315,0.009334676922620343,0.24602445200947282,0.016433926796400506,0.2540776011548157,0.09374816704209633,0.03067868768957015,0.01080482733409864,0.013787772852739466,0.015358166030797461
Senegal,0.10071721500766269,0.0031728440118081323,0.03519232513879751,4.769460168879834,0.2979947621961158,0.4057870742955271,0.008295160307124556,0.04993183500034729,0.01812986480160716,0.022020927812409247,0.11896343420265594,0.007446855409832803,0.08131573132919558,0.007670388453269719,0.025119379461826994,0.15099520389580687,0.01662100668433746,0.3320332505624704,0.03377317351666669,0.023242763263582777,0.046236487168128046,0.038196912019319317,0.02187541398883536,0.004787001188961432,0.019504902272252954,0.08110404064490806,0.05247689612002889,0.005637521197439759,0.005545307267751276,0.1286486115998083,0.008294610295663188,0.33338937618183456,0.3311441432717496,0.09575192074469986,0.08866335026645566,0.05184803138422733,0.010638986743278666,0.013628736365496677,0.01366533494498488,0.01047356822472463,0.08785244029763335,0.011750068827842373,0.08420756280269641,0.017109841058501513,0.01847459952704682,0.04781966260351078,0.019023187765058822,0.1206434113063705,0.022775520654044777,0.04366681078797455,0.0787037801231053,0.041435274864686844,0.018439661977133325,0.022563098322782915,0.01834719890764806,0.07342801628046673,0.10683244085749795,0.016058363057888245,0.020244319243731906,0.048098039780688724,0.007863150302107899,4.515271769164187,0.3205560615543719,0.13720188105882022,0.18111537040039402,0.13650150709538791,0.008168754936677944,0.018447531871107696,0.012477209416247049,0.021977661241340662,0.37149122196033973,0.00963065096460646,0.0464105893120415,0.012137865251116478,0.14292966680297486,0.02356583649877533,0.004052384463978033,0.13436309212473563,0.0300032094385387,0.0335603856362056,0.1398911155346972,0.027250322155747596,0.013420127157172557,0.07028523615557582,0.016226253980221778,0.11466199546133703,0.0774391337213775,0.007365768536394146,0.00916490321591174,0.012344850479355005,0.009913282398511658
Sierra Leone,0.04758304482034741,0.00817206473384537,0.04447732132441642,2.287302426614137,0.13835387751667938,0.07320453015304298,0.00936028546213853,0.07149898253426264,0.01175380671176427,0.10229923593095532,0.3484992719700004,0.03293051679060116,0.02583736707679814,0.01809467436122104,0.09527652574194698,0.05513153108810745,0.01250816158986976,0.07468589695448875,0.08471233340479324,0.03026592676976613,0.00730162395131345,0.01512032788509525,0.044365595880793515,0.009873686408981251,0.017252898320926333,0.15766741085686917,0.10908025643113267,0.005406910199531108,0.006154666521133734,0.15052234131542744,0.016382080717449673,0.1748070292133468,0.1613768571714048,0.05254934425761242,0.02740707030762557,0.01711967279934747,0.008075478078761167,0.03365573025872561,0.006024297667942633,0.06410498985607696,0.24362258766302625,0.06714285853684342,0.02084112953007169,0.03685212005383573,0.08841786546585735,0.018500908151922076,0.011280587499307033,0.04164311977384634,0.05478874137844555,0.013302699163209043,0.029918760754734645,0.01720658294883379,0.015988273460755507,0.0624208878762582,0.018571665308724974,0.08336394185763554,0.1500569639446003,0.0138703196867762,0.010103816267623156,0.05683692273068896,0.007910375394544287,2.7961432577885343,0.15490272869287114,0.08600093182918504,0.055417242562975276,0.026518434381505328,0.01090561879803033,0.05370048066613342,0.01295617049444353,0.05594371506591118,0.04924201522828509,0.018825236479150707,0.02556556427038042,0.025166318628026884,0.40832177767484223,0.012608701194515163,0.01027472958765047,0.0641209972808614,0.037129996968413355,0.013433594911904587,0.03163963122642712,0.017581908383098616,0.014692778538371932,0.07072231528291002,0.019119086408748105,0.16292754719118324,0.13330772075409494,0.01024410412156595,0.008327287738153633,0.006830122985561206,0.013091525571679764
Somalia,0.10728105363628716,0.003085203998475348,0.03080608014712111,0.8536888269624615,0.04683637377990059,0.16225883714480913,0.03155548162565905,1.3540857483897206,0.021656149612613963,0.005588834945066421,0.17732665685006022,0.003471064932697221,0.013299574259785648,0.009350894482577785,0.009731578281255615,0.017859546819788807,0.08379866659615703,0.048607902185335464,0.006664265752721554,0.028984822493260082,0.01694599488609533,0.02027679097569264,0.02057430804700981,0.5623164256413629,0.0076334623391482595,0.10610091598632246,0.09864721144200601,0.03096946540133775,0.0069823739624556526,0.0599064362181567,0.0014320343483927003,0.32122341285954087,0.08154721083601561,0.09359261852060259,0.0072059821220240294,0.07179554561713883,0.010093758616239536,0.7450931500336772,0.03461421080356525,0.0067129055122106835,0.126981897420024,0.013495198721638658,0.008122809985177287,0.030011442627489057,0.06141114402004368,0.03184744653000885,0.04436252274706911,0.018521792451660794,0.01642012011933021,0.009875004554937464,0.03673262313799618,0.002935102250709549,0.03894746900023911,1.3424659942577963,0.030189855256908555,0.46622038251500375,0.17410980285455374,0.05123578742265613,0.05201836228337886,0.023075732317754512,0.006727691233674141,4.5123011770025245,0.09063667456663771,0.09204832302982376,0.027176676820991622,0.22816780735815195,0.007138492399487738,1.3040566833856972,0.03915677708442861,0.009339117792377807,0.06931351832963373,0.006485058138339802,0.01145118164769299,0.010181968963113235,0.12515814884030516,0.03584567044156766,0.1772181345955076,0.02935012204425096,0.005105417431318926,0.0127901169765274,0.03999224205409912,0.012528254416619708,0.07083508349067447,4.082103280018167,0.023352434961647878,0.5805647733292308,0.07859018511176835,0.022532371384875672,0.01076687529361214,0.002060272796722362,0.014957001099447677
South Africa,0.170833692909038,0.007031652095248797,0.08858936476706912,5.24544371153561,0.14378871540310448,0.4364117090974113,0.10882626729401342,0.03883346738133829,0.0077359198253874415,0.008667389302272361,0.037453710613802274,0.008116800179242394,0.06695432805971013,0.006245075767492856,0.05116339970326874,0.07528363191092492,0.012233665626021689,0.15105036630312876,0.018937985346597224,0.017012050983191588,0.03472547443169428,0.03925471192480928,0.016230977887703973,0.023794000936612686,0.032837965456955075,0.03431070176237894,0.0779510107418033,0.012605053075623767,0.003047480834256183,0.036191693734013305,0.004210985598571824,0.37385823033550447,0.35146834405782046,0.06338600687978493,0.0807693199967354,0.10119547086974223,0.015449411223213921,0.018999828736861183,0.01842423676161282,0.02047690795818706,0.05466483735019526,0.005049309812091155,0.038479009590885724,0.013624197502671105,0.07884201548569451,0.004676965649659723,0.03675631511310173,0.10784592195856288,0.011303995847783492,0.025000588925260688,0.031259626804225865,0.04548302763332622,0.01379152836087384,0.09270190261898184,0.01198421212629846,0.030329361784786846,0.1510557737725861,0.016431590355029706,0.012953268857178632,0.01811088708341908,0.0023317101837737396,4.612056348828431,0.3921796053180675,0.0974391936235437,0.1839046478437921,0.17487156724788025,0.05017344489854417,0.045576037889579944,0.015532662886214682,0.012648288075937972,0.6459422111895393,0.01424784922198151,0.1143446539397705,0.00828296809984152,0.38718312976517727,0.10431179846343346,0.05632956673938082,0.12986336005917426,0.01989470253139496,0.020498066815576577,0.09216423697145389,0.039874679520216595,0.006971338507816306,0.11863008014714727,0.0235633267062674,0.08201880574618026,0.028386663607268055,0.013400533554050123,0.005249523273600977,0.014395216636373992,0.0076169498882543065
South Sudan,0.07268540866796189,0.007973664071459214,0.006631070666672074,1.741623340763225,0.05528703249928283,0.2569320212191855,0.04107597789003353,0.07969548128291729,0.00737936606254194,0.06335711196215764,0.14044304691977433,0.029539803539763123,0.02059449106301082,0.011236551216031244,0.06870475734388164,0.009675643055790642,0.013574845459158895,0.026035480845297592,0.11598043878549294,0.06133369928462788,0.026599757767389265,0.04805907609950814,0.06163520173801894,0.008418551139794504,0.025221956928117652,0.176940843065385,0.2725734461781469,0.006474819449185476,0.007286951282438961,0.33678129829783876,0.004220674670314642,0.2002009395028574,0.26850547426049515,0.023802824585104847,0.0477437832580912,0.029090189603562782,0.006866327906723389,0.02515578697055224,0.010194488183623257,0.027675203629961617,0.1776273030897834,0.03589817641391811,0.007516523819881398,0.004344350523667888,0.09545816710621949,0.022481189349578174,0.033785169668406646,0.02436366478670841,0.012659398857742041,0.04231514256136606,0.012858650847763201,0.006787712057103124,0.03371617027714101,0.06789581615320173,0.029763190540021977,0.08947426179873309,0.24242067880168378,0.011914781398683173,0.009919986020455726,0.0516258930097644,0.01592708776315604,2.979324025166523,0.2405160635506929,0.05317810788523084,0.1731661886814109,0.11251509967949326,0.005812624902525127,0.043595488394532214,0.01850852010826787,0.0988504909459934,0.05492045597898358,0.022236164596386797,0.028634455398353388,0.010846037988301218,0.4412389683232311,0.048909500699297954,0.014241961304526037,0.06302107669007348,0.008619090020079103,0.009179361891828044,0.013011910330712634,0.015335432822210308,0.020825341860950468,0.0777199856840644,0.013777464442603676,0.16670795089968532,0.23285116937031614,0.0040948135008043954,0.005848157975119597,0.06441958871334494,0.0026345451681880094
Togo,0.09746746345846058,0.015692702329328196,0.12807316379543918,1.2622900667453856,0.12165681321302899,0.3060673334671299,0.036407843413052886,0.10172485544811638,0.008008208132752947,0.06513520337765574,0.23509083133957637,0.011760038450721346,0.038976067727839306,0.015091202610485785,0.015082812348692623,0.056451292763587436,0.024493266732405195,0.08594313104123466,0.06657546697542474,0.03281100408577023,0.05793025108008226,0.06638868375334589,0.05592803828459409,0.011950244863527013,0.03443773177761452,0.1899059580012148,0.11406648736938699,0.03503965904822783,0.02579617082536973,0.09741680861073337,0.006832693871231972,0.258717379676111,0.10955873098130263,0.0374169043988693,0.05320475803461707,0.0420496725329476,0.007550668369469683,0.026749827692253612,0.005644782374945083,0.06322235693370738,0.1769071495084927,0.040311866554576914,0.029261701470006788,0.024008395820227985,0.0646587438508837,0.018493977873600607,0.00893891525332806,0.04316645687185158,0.030287453523870148,0.03318717272213546,0.07169786651408033,0.019493460303173563,0.013617349748248441,0.06986472134580891,0.02279420592541769,0.11696062903537634,0.173707311050468,0.03705448256223427,0.021921149534150867,0.02827312136827227,0.01993082665946112,3.050820645914867,0.08559789511570133,0.06531485349223892,0.20268589460730713,0.08964918306785165,0.0125142067562063,0.04924383917636351,0.01595575030672622,0.05221238289109436,0.13026372770471045,0.015482210549115668,0.023932019022929473,0.01330238138325056,0.39400005896071144,0.030274668848261063,0.00814210836155901,0.0589474619648846,0.023210315795518327,0.04637976066436613,0.1598427984852592,0.02829619721247235,0.007206744815478006,0.06565323165853851,0.017017390676014446,0.19242986328249567,0.1372552838747103,0.031111356066804752,0.054777607493453256,0.041844867702626874,0.0178051646829341
Uganda,0.06256524141374022,0.009238471483218377,0.027804531625526815,1.564054876533438,0.02558100177777695,0.1349316906572365,0.02083843056964687,0.11039765729219517,0.010132014940541346,0.07371724150690083,0.2538815316451064,0.014396011196369775,0.05984855539305664,0.014903399697749863,0.0563258204904506,0.045324547844078175,0.012109633150648292,0.04931995709273658,0.02853325594277036,0.026582797826345494,0.025587298180303933,0.031035954281083862,0.04359170835285684,0.019474155788780794,0.031154159044451173,0.13836245908800585,0.06848196351282054,0.012603572785952427,0.005356204595214545,0.10672298211716598,0.013575690406530038,0.2267832305373528,0.1755330192632391,0.01550447828550495,0.028280383569597677,0.02684112452295583,0.011014551418935106,0.04990855279380743,0.010077689535521748,0.12178044234000215,0.2510226993401573,0.013569528960508188,0.041119393107187756,0.03541020757116237,0.07907173946719954,0.0259918089249183,0.01686383589540856,0.03421119770516416,0.025885655363702152,0.01988364609016436,0.02936094997455615,0.017122751186802315,0.04886348582347292,0.04774581123793246,0.023331892686190847,0.11552887959042879,0.061577948322320136,0.027398498344996542,0.019800947011198004,0.04867292071377065,0.004181190358643465,3.399504882378515,0.14606186120241288,0.07548046669388528,0.10160578354107548,0.09161078845219946,0.019995919509895238,0.0646521490487383,0.029575266350823994,0.06832372514259283,0.07847504625573419,0.011875523981411206,0.03137915570874668,0.03141869204025309,0.4139024373455282,0.025626270068924772,0.014308564149542458,0.10352185822270994,0.023873589304209176,0.033769157515240227,0.03824943256544531,0.022894891076671857,0.02586417455258987,0.1072520657830177,0.03945818840684539,0.186721293690953,0.07653304476777165,0.0180659657583765,0.012212908269176335,0.013354512518455567,0.0042434283868929435
United Republic of Tanzania,0.040775893031884454,0.007874216996315691,0.01746093834725871,2.591321664688643,0.06484902635692577,0.0802578338811235,0.03060781531041356,0.11684074276345748,0.012191240346639941,0.039145530326958486,0.3068543379018604,0.00708157077626934,0.04552540164094461,0.018973222025320757,0.1330244213396924,0.03890233002164665,0.011847057503378935,0.07611314304970754,0.044891518560522946,0.059097343503655426,0.04355647324280763,0.015344250326238523,0.07079498931409767,0.038392680580917646,0.009331485744702033,0.057627439032098327,0.1696704755582933,0.044957169091233116,0.004642958177215641,0.05941261037782166,0.00599066982635921,0.21742368253613578,0.23252751987519585,0.027891290642874697,0.036673566603063375,0.005583022809611575,0.031880086518322796,0.050562107007142976,0.005243684216888202,0.06790045942412118,0.20637651470074636,0.00881789294614061,0.06775729522368064,0.010125318244244924,0.10397365481033038,0.024836432631121518,0.011918848490641284,0.054128394336663416,0.02171642116316226,0.05146094917565943,0.0364221432767604,0.020459442757556262,0.07970154953350847,0.1303479776744576,0.015823766268436675,0.06082566926728596,0.23163108872794685,0.09325427796871616,0.09064794288513102,0.044198093126905015,0.007781792390107456,2.779054410777274,0.2644875417308259,0.039611947816517244,0.059718980538152694,0.03695753031894861,0.06311130965326188,0.06340730266921424,0.04173731907231565,0.043125752668697476,0.04267937783142143,0.021918936452635804,0.10108135775198811,0.01466060960928124,0.8968442092776856,0.04298561017588553,0.007796237830377632,0.13995913586031303,0.021682388969382096,0.06321711726066492,0.07895982633026315,0.033218723417706146,0.03388438453428782,0.12404243219268683,0.03305069912556863,0.1380177109425024,0.18432729971574505,0.050740919175238285,0.04643430443369441,0.01213128606471288,0.003026189737756683
Zambia,0.1401145956239908,0.009978594914677475,0.026469567163979437,3.1400107369611994,0.07406098899942004,0.2765448509759012,0.04248453997742242,0.0689113103196328,0.023042136619121238,0.019768933429183556,0.08146136483497755,0.02703025085881774,0.061326525514525235,0.013982356644354809,0.12079271956512325,0.03701778753022484,0.03139395253690993,0.10569300391377294,0.009780620775104828,0.011236540911606082,0.00661765695105381,0.03464793682014057,0.02517199627066594,0.0784657477880535,0.02400574389166934,1.062159955098652,0.2418238328687197,0.010685535675735417,0.0032722792537561943,0.04602772706652031,0.010378200443508559,0.2174544889480977,0.25195051061066637,0.04711028359783143,0.08447073463870183,0.07533298284751101,0.023406815513924154,0.026232924115131385,0.028497016257558662,0.029078699849810305,0.06054281549581378,0.06285902431687142,0.10283720786786449,0.061833994130329875,0.06671706924451926,0.017668899975060593,0.02494283990305538,0.07367122758453994,0.021155330939066817,0.012535762961736944,0.04698252899527939,0.021630836606238196,0.01811032284182115,0.21663862082433635,0.015895693292156458,0.2989534257967334,0.2785858641103622,0.016570740405590846,0.010861911759827998,0.03439355900347662,0.0033725574843124465,2.8365772000017047,0.22109642919754427,0.04134368168682449,0.06649540047823194,0.1344891156336279,0.04477772869657687,0.04615162605727198,0.12585009062550045,0.06563812594555889,0.11988234394072904,0.027404392809381554,0.06410455873527587,0.02811361697798234,0.7263584665444803,0.10812571354733747,0.07290589175458517,0.15742343356272376,0.008164482617839145,0.023588070304730764,0.03418875183331038,0.0387731932816602,0.016698717464288533,0.12431200878334957,0.05210971570147502,0.7643607181498443,0.20737807771929592,0.012068853054401071,0.008561270010311317,0.010725079440074455,0.01145679265247212
Zimbabwe,0.16186821109203353,0.011023234793217462,0.04881967778778547,1.1213418200159941,0.051855214393619176,0.5869903541750423,0.21812208155967786,0.08769818379936002,0.036294288551742944,0.023421158679202605,0.34037552378171404,0.009567850368747952,0.04517373706226638,0.019885863990112992,0.04959631434215956,0.20665320504500234,0.0426049573000154,0.08854946997004383,0.01588247190261754,0.024324490000085602,0.041601941079042075,0.041897386680201924,0.043453681716088016,0.020196467474069262,0.02111254322184611,0.1096854944974246,0.16287867577992166,0.014241229193691947,0.003954604656121053,0.12081284813959871,0.006952169533361186,0.2769587142328738,0.19935798693570836,0.07464355515808431,0.12356531711337337,0.10302002693310768,0.03162488569982595,0.011978373235921116,0.00461534877542772,0.033769253101289066,0.2700870823687344,0.06660050345829643,0.038670098714085,0.019299737050510034,0.08935096057983351,0.04786594178361967,0.05227311087900079,0.037530173984291024,0.02680271849835473,0.00906833465680392,0.0723717419539641,0.023235877119563805,0.03526241630786159,0.09346395151592989,0.009368946758387911,0.1300700935588479,0.17292407440325847,0.014020781393032875,0.013020690111821621,0.03472498807934911,0.006683368755324272,3.7188040496748926,0.17030070419558951,0.11712906217771954,0.32111608724838775,0.18877019482657734,0.11046865341317821,0.024844819773860227,0.10608184281817656,0.03650106930787925,0.15487846037902078,0.013382910740667544,0.05169019921414617,0.013966000821274216,0.5483177957581331,0.16440399290391308,0.076880607967257,0.0916373412282513,0.008882073100739659,0.022784611820824963,0.1035280301682638,0.014363547262953849,0.015793791262962664,0.10212948077224784,0.01495962098755862,0.21181037528403143,0.10108210384267542,0.010294410849441953,0.010560898418559454,0.04349405775964388,0.007518200680253327
